order_id,products
959378,[ 8424 41844 33819 27360 40174 19389 41148 38548 43568 15653 32249]
959382,[43732 35921 38200 29545 23540 38664 25030 31956]
959401,[24852 42265 40992  8277 15937 37107 43768 21077 13517]
959487,[ 9623 34991 27043 18205]
959602,[47766  5194 33572 39561 21077  6809  1035]
959659,[24852 30391 19894 36550 43662  7041  7715 34197]
959698,[20345 46820 30994]
959800,[24852 24838 28842 18362 47966 40199 47211 25865]
959919,[20995 45965 12409]
959929,[30489 21137 44359 28204 23644  1244]
959988,[21903 49683 27521 41556 33489 40353]
960138,[47652 30561 33764  4029 35017]
960228,[33198]
960376,[ 6948 16757]
960426,[45063 38028 43908]
960448,[ 3664 34678  7815]
960457,"[21137 27104 27086 32691  9934 11046 30290   605 27471 25852 15028 21936
  8053 37935  1057]"
960490,[30633]
960574,[ 7781 27344 13966 34986 48723 23724]
960748,[ 9387  5782 22021  8736 42460 31848 36393 36689 15130]
960838,[31343 24184 12745 16290  4605 49175 38650 18594 28553  1999]
960933,[24852 28993 27985   737]
960945,"[  196  3298 41984 19604 47006 25804  7600 43209  3776 45259   937 38349
 15263]"
960964,[  196 19660]
960982,[ 8021 34126 19006 19677  8174 36418 25705 41408 46394 27250 30086]
961020,[21137 12341 38768 21292 35866]
961065,[32478 30591 26348 39461 32714  2449]
961135,[24852 15937 44632 10753 49610]
961180,"[16797 24852  5025  1940 23341 10673 33909  2962 42240 31663 48799 33295
 32779]"
961234,None
961327,"[ 7781 27966  8021 45007 11136  5876 27845 32689 32839 20178 14095 34281
  7325]"
961335,[13829 20995  5876 35547 49383 46505]
961621,[33754 49605 41588 36186]
961627,[15902 20720]
961719,[27521 45603 18811 20178]
961785,None
961809,[ 1217 27801 23888 12902 15190 15317 46077 17867 13008  2416 29372]
961813,"[24852 41844 36724  5020 23410 36591 41665 29801 44949 18725 47409 23474
 46686 12853 26651 14157 28307 41392 33829 29621 40854]"
961869,[47209 30391 46979 24964 20082 47900]
961872,[10305  8518 29487 36872]
961913,[48171 38548 34767]
961994,[43735 10342]
962069,[16797 31343 47626 12206 23338 21938 26369 17795 40516 49075 34401]
962127,[37646 49175 24841 29370 41198 22170  1804 11826 34473]
962156,[21903  1194 14233 28553   432]
962371,[30591 38768 44371 17207 14419]
962430,[13176 42736]
962503,[  196 22802]
962535,[34027 20269 40021  5711 37965]
962647,[27966 26790 10017 43713   141 33970]
962649,[35951 47766 44632  5479 21295 26431]
962669,[31506 27325  6046 46627]
962841,[28373 26489]
962850,[42265 48205  7500   939 31074]
962853,[22959 16953]
962859,[ 4957 16797 47144 28985 29487 48455]
962866,[ 2707 25740  6128 13245  6052 34160 14636]
962870,[ 4605 46650  2361 22828]
962871,"[13176 47209 21137 24184  5989 22935 47672 32689 14901 31720 33290 30463
 19204 44397 25936  4066  6586]"
962962,[48679 18594  2581 27759]
962977,[24852 34358 28842  4605]
963008,[20995 35221]
963041,"[ 5450 17872 24852 10644 23165 22935 26915 32864 35921 21783 34262 39180
  6615 42699 41177 24062 29506 42030 19862]"
963064,[24838 27086 23405 36929 36009]
963074,"[13176  4957 16797 24852 40571 21137 19678 26209 46979 47626  5876 27845
 24177  3481 26369 25305 26738 42701   890  7029 48007 33682 12923 25558
 16001 20900 42704]"
963128,"[42265 40706 18880 34358  8670 44142 21019 14147 21938 13637  7419 26695
 19906  3849 44752 40031 18338 34073]"
963138,[21333 26444]
963153,[  455 33589]
963245,[ 8518 25659 40738 24964 45535 31553 36746  4891]
963251,[24852 38775 27360 35898 30731 30265 33398 39059  9796]
963262,[30960 34862 41178 34466 10819  5264 33668 37318 11396]
963295,[13544 25704  1543]
963381,None
963391,[10326 21137 39275  1940 12078]
963410,[21333 43772 32566 40332 48695]
963481,[  890 38557 11100]
963513,[21137 21903 48900  4656 20842 24841 45747 24850 21038]
963580,"[13176 18370 27521 18288 13380 35108 29987 34262 28476 37417 45464 18658
 46279]"
963690,[13176 47402 36472 31651]
963718,"[24852 18987  5077 39993  7295 19734 32762 23322 21351 15269 30532 15650
 19888 36948 13816]"
963924,[37646 38656 21903 21616 25659 26497 21872  2943]
963940,[15872 44449  5451 41806]
964021,[13176 24184  4605 45957 47008 22308]
964022,None
964031,[26209 41950 25890 15025 43008]
964052,[24852 28985 31915 38028 20502]
964140,[37103 37552  4605 36418]
964207,[40604 40706 26209 41950 27548  7500 47630 45002  5514 34335  2089]
964266,[ 5077 15424 33284 14111 35849]
964354,[13176 44683 10132 44142 44830  7628 26872 31423  4947]
964393,[13176 49235 44359 21267 15945]
964448,[ 4957 44683 35547  6975  5161 39947]
964567,[11136 33000 23233 48186]
964604,[43789 18234 39276  9964  3843 39977]
964653,[43086 48094 23634  5649 44056 34451 21117]
964658,[36107 40554 10081  7990]
964686,[24852 39121 10132  7035 40868  3523  5426]
964767,"[35951 24852 47766 18370 21137 49683 28289 40706 45007 27156 23165 13629
 45633  4605 12341 43789  4562 38273 37766 14778  4796 36011 40516 46522
 26032 28226 11896 18881 24160 39005]"
964803,"[13176 25133 49235 18523  5708 17530 49519 47029 44765 45210 25837 17949
 22255  2716  9407 44293]"
964832,[12023 11676  3988]
964845,None
964995,[24852 14903 22175 10163 30441]
964996,"[10305 24852 32446 30406 20114 35510 37131 42110 34050  6448  5603 48144
  3512  4137 44116  4753 26030 31469 20596 14045 22797]"
965006,[21137 38456  9076 15902 29987]
965014,[43961 44142 49481 40516 14897 38996   653]
965017,[38596]
965048,[13176  9387 28204 47977  9623 34160 27020]
965083,[15541]
965164,None
965217,[11520 27104 42701 40076]
965386,[18531 13829 18288 40545 32515 35926]
965405,[ 5450 34126 22959  5618 49131  1158]
965512,[24852 47209  5818 47042 27086 30567 14462 21938 33768 37464 17985 39402]
965573,[16589 45311 17018]
965651,[23650  4945  3957 26165 30635]
965658,"[  196  4920 42736   260 44799 36736 24382 40310   116 23909 27796 48357
 47890  8362 27958 28748 44070  8809 34487 45683   769 42455 35173 28749
  5861 33222 30449 49436 43423 31417 26400]"
965691,[ 5876 22610 13237]
965724,[34358 27845  4605]
965739,[18479 34126  4210 36550 42944]
965796,[13176 29447]
965859,[24852 47144 21019 49141  6649 25830 46811 21980]
965867,[14467  9594 29077]
965904,[45948 47209 31717 18880 26209 44359 47626 44987 43086 23543 20345 19068]
966034,"[49235 16797 47766 21137 36070 22935 28601 46650 46226 18606 14780 11941
 27683 46990 37188]"
966083,[39275 47734 42701 32642 25368]
966088,[24852 35221 31883  6975 19115 33463 42735 29333]
966100,[13176 30489 39877 27521  3464 48104   432]
966179,[47209 23165  7632 47042 22849 26369  8174 33055 41665 24804]
966182,[12745 19660 17553 39739]
966193,[24954 28199 49605  9007  9175]
966197,[45622 47877   277 27418 18871 15236]
966212,[49235 27966 47209 47766 13984 47734 15273]
966360,[32655 10070]
966361,[20119]
966387,[27360 18394 19389]
966488,"[27966 47766  8424  4605 28785  2450 48848 37464 21543 48450  3566 30566
 25285]"
966579,"[ 9387  7751 36463 37066 35221 33184 10060 32747  6789   664 20021 13700
 20526  2124 30911 38050 23333 41097 21884  9638 29790 36782 45731 16686
 10594]"
966588,[22963 37646 21137 45007  8277 39275 27086 40199 41665 48140]
966596,[24703  9020 33460]
966648,[39877 47144  2078 47672 11005 27744  3819]
966761,[35108 37193]
966784,[41787 24852 17794]
966839,[13629  5876]
966850,[ 8518 17461 31553 37011]
966875,"[ 7963 47766 21903 42265  8518 28289 26209 43295 44632 28204 29127 32864
 25890 33120  1468]"
966978,[28842 49131 33129 20344]
967012,"[13176 39928 21137 49683 45007 43352 41220 22395  1025 46584 16083 25093
  3081 47616 39411]"
967025,[31701  5456  3918 35430 36214  3866]
967130,[24852 21137 30305 30480 13984 25890  8006 31553  1234 17355]
967198,[ 8518 34126  5876 27293]
967200,[ 9387 15599 23909 29307  3562]
967238,"[27966 21903 17948 32655 24549 12456  2643  1025  2480  3952  2825 48057
 35072  4524]"
967250,[37766  2091 49520 40185]
967260,[37646 34243 46667 37067 11182 28798]
967278,"[19057 27966 48679 26209 44359 17948 27336 24964 46802 18027 13852 30027
 21909]"
967300,"[ 8536  1756 10781 10374 25495   663 10853  6735 13462 49372 23349 42528
  4859]"
967384,"[49235  4957 22825 24852 27966 45066 46676 47209 43961 49683 25623 42828
 13740 33787 34448 14947 44632 17874  4462  6287  8736  9421 46906 47087
 45104  5031 36127 12023 40545  3599 13646 30169 29045 39947 45747 13774
 25043  9736 15700 11030]"
967561,[37067 12193  2326 17652 19322 28770]
967608,"[24852 37646 39275 17616 42959 16953 39408 49520  1989 36545  5913 43452
 17370 27050]"
967626,"[14084  7781 22825 24852 45066 21137  8277 30391 16154 15290 17948 34262
 39561  4658 13852 37158 47900 33527  9618 35369 13107]"
967641,[ 7862 35336 25938 22843]
967688,"[47209  4920  5876 12872  7358 39094 46616 16479 18444 15386 34044  5707
  3740 24878  2362]"
967735,[39928]
967738,[33754  6489 27729  4421 33198 20693 48329]
967779,[21927 43504 32156]
967781,[9358]
967793,[ 1529 20588 32689 33198 16759 18027 34199]
967804,[ 8277 18441 13380 13535 42817 25332 14490]
967866,[16797]
967924,[35921 27676 29487 22218 31789 21491 12394]
968027,[17224 28601 28553 42508]
968052,[37294]
968123,[35951 19478 43654 16823]
968131,[47209 34243 28204 28476   327 36698]
968182,[44987 36425 32864  4913 18394]
968395,[27344 32864 27695 36848 45679 42508 46670 32950 15763]
968412,[24852  2099 27903 35412 20955 22667 32521 22684]
968421,[21616 10504 41950 48745  5612 48857 23452 24263 30442]
968502,[13176 10305 37067 10246 37053 22307]
968554,[45763 38400 49006 19906 10315 44368 22587]
968599,[ 5646 37524]
968686,[34969 26165 35163]
968776,[16797 30777]
968806,[ 5818 44799 23909 10673 17322 11837  6195 35406  5162]
968829,[24852 49683 23601  8762]
968864,[14715 46804 24454]
968946,[24852 39275 28199 38739  8638  5097 40332 18963 44487 46673 17129 33470]
968999,"[42356 31717 45007  8277 45537 18656 46667 27845 21267 22713 15200 16479
 19068 10908 19311 49351 23214]"
969004,[24852 21137 21903 25659 31506 18918]
969030,[47766 38689 31805 32760]
969299,[13176 44142 10957 37317 41665]
969315,"[13176 39928 45007  4920   260 36695 34551  5077 28199 47734 30233 29820
 38827 29447 13166 48229 45581 19705]"
969352,"[24852 47209 21616 40706 18531 36772 18362 49175  1090 16759 11408 35939
 38383 24857]"
969375,"[24852 49683  4210 19003 44548  4595 16305 31263 20086 11988 21757  2495
  1157 11495   530]"
969391,[47209 30855  1158 28849]
969538,[23909 13643  3061  8650 12247 16269 41651 48690]
969634,[35652   130]
969708,[14992 34358 34243 46667  1940  2311]
969713,[24852 28985 34358  9076 48205 23341  6046]
969718,[ 2063 21243 30082 45687  2913 49350 46694]
969719,[13176 45007 17794 17461 41757 22993 45788 22228 18670 18117]
969820,[21195]
969829,[31683 36216 14010 38890]
969873,[ 5077 45123 33000 46069 11109 20113  2596  8746]
969888,[27288]
969918,[47209  5876 34249 22227 32740]
970050,[18441 44359 10749 13431 17789 38205 35065  7806 12638   322]
970081,[10803]
970116,"[ 5322 24852 15820 33129 27801 46282 37215 10145 32652 35070 22017 38826
 36622]"
970137,[47766 40706 41909 41950 39732 25890 24279 28934 45856]
970178,[32864  3896 34086]
970253,[34969 34050]
970265,[ 8138 16797  9387 25837  3616 46586 35784  5136 25590  3076]
970268,"[24852 45066 14992 11068 26209 13083 48697  4605 29487 30336 14633 47990
 46738 37904 43633]"
970373,[9067]
970417,[31487 14563  9597 14063]
970420,[21903 24184 29127  3873 39911  6104  5603 32981]
970608,[13176 10749 38383 11422  8412]
970665,[47357]
970708,[13176 22963 21903]
970720,[26209 19003 29487 27865 11673]
970753,[24852 28156  7021 29675  7461 40545 21543 36522 19612 43933]
970776,[13176 15872 32566 46654]
970802,[ 8670 31608  8955 27865 38056]
970823,[ 4367 18171 44487 23955 25363]
970856,[14678 34731]
970944,"[46886 47209 21903 36606  8518 48679  8277 27104 34243 46667 24964 25588
 35510 42768 10749 36127   890 17183 25138  1000 24153 28836 38895 41637]"
970971,[21858 33559 36857 33020 16295 35766]
971078,[24852 47209 42265 26604 40706]
971164,[ 2732 25985 24427 16920 45938 32573 15653 35523 21503]
971178,[46654 48857 19660 28590 17316]
971199,[27307  4313  6865]
971237,[13176 32211 37710 14678 19660 48193  5068 37070]
971391,"[16797 24852 45007 26209 13083 41220 14947 36070 20114 35921  6101 40332
 14897 30169 34824  3231]"
971485,[47766 48679 12456 17878 10724 45673]
971489,[39581]
971514,[24852 21137  4086 47141 32566 32864  7693 32573 38518]
971520,"[24852 21137 17794 18479 47626 13966 21405 37067 27307 32689 34969 49175
 42617]"
971526,[29382  6128  7898 48705 31818]
971540,[47766 42265 28745 23909  6825 28330  4658 13424 48562 21719 41265]
971589,[47141]
971610,[11865 35121 25898 15273 24807 34025 48465]
971795,"[21137  5194 13740 15872 47759  4193 46654  1511 20082  2825 17949  4451
 25197 36717 33125 32224]"
971840,[ 9387  6184 13575 13914 41400 26348 15541 25286]
971966,"[46979 14147 39993 48459 29392 39041 41453 18967 28296 19840 43151  7528
  9708  9829 14191 26613 43283 42179]"
972061,[13176 33081 37250  8953  6901 19767  2691]
972089,[30391 42625 22935 41950 24964 19446 38289 11669 11844]
972129,[ 8424 40992 31506 11707 16097]
972140,[13176 11520 15872 36397]
972164,[14553 47144 21410  4347  9243 48527 27681]
972248,[ 7521 40709 24125  7955 37524 37876 47566]
972288,"[13176 22474  8277  9598 27690 44632 43504  2855 49628 46584 18176 46226
 24160 34214 42241 10529]"
972303,[42585 24639]
972316,[14146  5385 30223  8849]
972340,[ 7781 43643 23047]
972359,"[16797 25659 31343 22935 15902 10246 23029 35939 24841 31553 14491 45504
  5550 10369 29142]"
972377,"[ 7781 30489 13870 23592 18465 27845 35108  5024  7500 19660 26282 44765
 24059  1039 29598 23198]"
972386,[ 1640  6210 33810]
972393,[28511  6155 45930 17261]
972409,[12606 31808 13944]
972695,[44570 11408 39988 14563]
972808,[13176  4605 21927 24489]
972838,"[21376 27966 21137 45007 13829 12206  7948 46667 24964  3952 49628 46584
 22151 25852 30949 12572 35803]"
972870,"[16797 39275 28842 33021 27086  9076 32211 48745 39993 30620 32605 27179
 14502 29078 37500 12945  6335 49281 19290 30737]"
972875,[27509 40824 25551 26010 47795  2473]
972881,[27966 43295  5876 40002  2295 41273 28851 10753 29734   340 14355]
972886,[47209  5876 35939 32579]
972928,[11520 28985 27845 38689 23029 31801]
972936,[24852 27730 41453]
972972,[37646  4605  5020 22888 33709   546]
972979,[ 5315  6631 40376 23681]
973002,"[43352 14147 33945 28647 40310 36664 43565 38371 13517  1103   294   146
 17678 20281 47129 40915 39779 41693]"
973054,[13176 27344 21903 12745 36011 10768]
973135,"[49235 21616 43086  9405 17835 17487 11182 49628 11314 46642  8478 12846
 42865 37156]"
973145,[40198 37606 27730 48144 19145 45533]
973146,[41351  8732 22313 24102]
973195,[30720 42282  3798 35269 45624]
973220,[41658 38533]
973297,[14553 23734 36316 42441 27796 47234]
973390,[24852 22987]
973401,None
973520,[ 5212 30489 47209 43875 37119 24841  7916  9595]
973568,[13176 39928 43772 39570 47271]
973573,"[ 9076 18439 48453 26246 32599  5097  8955 19394 28931 11555 48681 46484
 47525  8375  7519]"
973591,[7948 6184 9808]
973615,[37317]
973635,[42265  5258 12341 24135]
973656,"[42356 47766  4920 26209 17794 39812 22935  2452 14678 34969  5337  5933
 19048 35108 24024 23375 31915 15040 41488 23854 45747  9808 28079]"
973663,"[13176 22963 47766 42265 43961 13740  4952 17530  7401 10753 36809 36922
 43249 40469 16766]"
973687,[48395 14126 40156]
973703,[35951 22035 49683 34448 44910 35140 32734 13409 21497 46325]
973713,[17794]
973792,[48679 16768 29482]
973823,"[24852 47626 14947 44142 48205 20119 20842  2717 22882 20195 26410 20561
 14218]"
973840,[ 4920 42736 47626  8239 27845 26384 20869]
973847,[31506 22935 49191 28572]
973858,[30307 24644]
973890,[27156 43352]
973919,[21137 36550]
973934,[16696 12916 33452 29553 32784 27954]
973944,[44661 17461  5451]
973963,[12341 35561 44371 22028]
973986,[42356 47766 13870 43772  2422 30584  9454 21868  8488 40544]
974046,[16797 21137 16185 27845 37067 32864  3464  6104 16083 35708 32423]
974121,[13176 12341  8048 26914 45260]
974137,[25146  6489 28465 36070 41950 48559  2480 33847 39475 45504 12659]
974153,"[13176 37646 21137  8467  8615 14766 38689 38264 22915 30635 38647 43221
 22353]"
974201,[30450 30489 45613 21903 20995 30480  9076 46802   432 25936  8412 18518]
974280,[24852 42356 31343 10132 44142 36011 38383 14218]
974289,[14992 21903 39275 33731 34969 21938 21295 33316   920 38004 34513]
974301,[24852 25146 26209 16185 24184 44632 16759 14999  3308 34075 45698 48825]
974307,[35652 12341  8953 42392]
974443,[21288 13259]
974480,"[13176 31717 42828 44843 25466 16759 39299 48370 22487 41665 14040 36051
 13516 29314 41574]"
974542,"[13176 47209 21137 40604 11520 26209 24964  4472  9154 45570 12004 41665
 13838]"
974578,[47766 26369 29223 26040 20463 28881 12638 23673 21375 33698]
974621,[39275 32689]
974625,[21137 44359 46979 12576 21295 39558 33401]
974662,[33754 24838 17487 26351 30233 27554 41618 45368 37630 35504]
974709,[27966 47766 11777 24535  9076 28993 45763  4367  5785]
974730,None
974744,[34103 37354 23929 39975 42252]
974777,[34024]
974847,[36227 33745]
974850,[12232 16953 29553 11869  3318 34927 10255 48304  6098 11445]
974858,[13176  5782 49131 44475 40028 22113 21351]
974983,[48532  9170 20590 20152 37590 13016]
975017,[14147  8555 10521  6236 33357 49279 36005 46189]
975150,[4688]
975198,[ 7948  7559 37103  9154 22512  7508]
975254,[39275 34243 39349  9420 45766]
975279,[28204 39794 10301]
975298,None
975330,[47766 41690]
975375,[18531 31872]
975475,[33000 11432]
975525,[37646 24184 34126  4605 19677 20406]
975539,[35951 24852  4920 39275 15937 17794 27845 40396]
975547,[28985 46979  9477]
975551,[24852 28911 20860 47931 20682 23052 16489 32511]
975644,[24852 30391  6473 33129 21240 20344 19915]
975703,[24535 17794 32655 37067 10749  1090 34530 48476 42944 18243  5642]
975724,[49235 24852 28985 44632 43115 30169  2371 14421]
975742,[21903 38226]
975754,[25659 43352 31635 23634 41588 26723 37147 18286 31478 14739]
975845,[32360]
975871,[ 2099 38355]
975875,"[13176 47209 42265  8277 37067 33000 12456 24487 29370 37966 42315 17027
  7893]"
975919,[30489 26209 47626  5876 16398 18689]
975925,[21137 42265 39275 39863]
975930,[38768 21195  8803]
